0;1.0;2020/03/13
1;0.5;2020/03/22
2;0.25;2020/03/26
3;0.2;2020/03/27
4;0.14285714285714285;2020/03/29
5;0.125;2020/03/30
6;0.2222222222222222;2020/03/31
7;0.2;2020/04/02
8;0.18181818181818182;2020/04/05
9;0.15384615384615385;2020/04/06
10;0.14285714285714285;2020/04/07
11;0.11764705882352941;2020/04/08
12;0.10526315789473684;2020/04/10
13;0.2;2020/04/11
14;0.3181818181818182;2020/04/14
15;0.34782608695652173;2020/04/16
16;0.375;2020/04/17
17;0.36;2020/04/18
18;0.4444444444444444;2020/04/19
19;0.4642857142857143;2020/04/20
20;0.4827586206896552;2020/04/21
21;0.5294117647058824;2020/04/22
22;0.5555555555555556;2020/04/23
23;0.7674418604651163;2020/04/24
24;0.8222222222222222;2020/04/25
25;0.875;2020/04/26
26;0.8979591836734694;2020/04/27
27;0.9;2020/05/02
28;0.9215686274509803;2020/05/03
29;0.9230769230769231;2020/05/04
30;0.9433962264150944;2020/05/08
31;0.9444444444444444;2020/05/11
32;0.9636363636363636;2020/05/14
33;0.9821428571428571;2020/05/15
34;1.0;2020/05/28
